abs_diff_conv_vs_step,case,seed,step,variant
9.769962616701378e-15,2,1,21,fullM3
1.2878587085651816e-14,2,1,22,fullM3
1.3766765505351941e-14,2,1,23,fullM3
1.6431300764452317e-14,2,1,24,fullM3
1.865174681370263e-14,2,1,25,fullM3
2.042810365310288e-14,2,1,26,fullM3
2.042810365310288e-14,2,1,27,fullM3
2.220446049250313e-14,2,1,28,fullM3
2.3092638912203256e-14,2,1,29,fullM3
2.1760371282653068e-14,2,1,30,fullM3
2.1871393585115584e-14,2,1,31,fullM3
2.353672812205332e-14,2,1,32,fullM3
2.5424107263916085e-14,2,1,33,fullM3
2.5424107263916085e-14,2,1,34,fullM3
2.531308496145357e-14,2,1,35,fullM3
2.6978419498391304e-14,2,1,36,fullM3
2.6867397195928788e-14,2,1,37,fullM3
2.6645352591003757e-14,2,1,38,fullM3
2.808864252301646e-14,2,1,39,fullM3
2.9753977059954195e-14,2,1,40,fullM3
3.019806626980426e-14,2,1,41,fullM3
3.0309088572266774e-14,2,1,42,fullM3
3.064215547965432e-14,2,1,43,fullM3
3.064215547965432e-14,2,1,44,fullM3
2.986499936241671e-14,2,1,45,fullM3
3.0531133177191805e-14,2,1,46,fullM3
3.0531133177191805e-14,2,1,47,fullM3
2.9753977059954195e-14,2,1,48,fullM3
3.219646771412954e-14,2,1,49,fullM3
3.574918139293004e-14,2,1,50,fullM3
3.708144902248023e-14,2,1,51,fullM3
3.941291737419306e-14,2,1,52,fullM3
4.0745185003743245e-14,2,1,53,fullM3
4.340972026284362e-14,2,1,54,fullM3
4.1744385725905886e-14,2,1,55,fullM3
4.04121180963557e-14,2,1,56,fullM3
4.196643033083092e-14,2,1,57,fullM3
3.9745984281580604e-14,2,1,58,fullM3
4.1300296516055823e-14,2,1,59,fullM3
4.1744385725905886e-14,2,1,60,fullM3
4.085620730620576e-14,2,1,61,fullM3
4.241051954068098e-14,2,1,62,fullM3
4.085620730620576e-14,2,1,63,fullM3
4.063416270128073e-14,2,1,64,fullM3
4.3520742565306136e-14,2,1,65,fullM3
3.9968028886505635e-14,2,1,66,fullM3
4.6407322429331543e-14,2,1,67,fullM3
4.8183679268731794e-14,2,1,68,fullM3
5.395683899678261e-14,2,1,69,fullM3
6.039613253960852e-14,2,1,70,fullM3
6.306066779870889e-14,2,1,71,fullM3
6.927791673660977e-14,2,1,72,fullM3
7.194245199571014e-14,2,1,73,fullM3
7.460698725481052e-14,2,1,74,fullM3
7.72715225139109e-14,2,1,75,fullM3
7.904787935331115e-14,2,1,76,fullM3
7.815970093361102e-14,2,1,77,fullM3
8.08242361927114e-14,2,1,78,fullM3
8.348877145181177e-14,2,1,79,fullM3
8.526512829121202e-14,2,1,80,fullM3
8.526512829121202e-14,2,1,81,fullM3
8.881784197001252e-14,2,1,82,fullM3
8.704148513061227e-14,2,1,83,fullM3
9.237055564881302e-14,2,1,84,fullM3
9.059419880941277e-14,2,1,85,fullM3
8.881784197001252e-14,2,1,86,fullM3
8.704148513061227e-14,2,1,87,fullM3
9.414691248821327e-14,2,1,88,fullM3
9.769962616701378e-14,2,1,89,fullM3
9.059419880941277e-14,2,1,90,fullM3
8.704148513061227e-14,2,1,91,fullM3
8.704148513061227e-14,2,1,92,fullM3
9.769962616701378e-14,2,1,93,fullM3
9.414691248821327e-14,2,1,94,fullM3
8.881784197001252e-14,2,1,95,fullM3
9.592326932761353e-14,2,1,96,fullM3
9.237055564881302e-14,2,1,97,fullM3
9.592326932761353e-14,2,1,98,fullM3
8.881784197001252e-14,2,1,99,fullM3
7.771561172376096e-14,2,2,0,fullM3
5.3512749786932545e-14,2,2,1,fullM3
1.0080825063596421e-13,2,2,2,fullM3
3.930189507173054e-14,2,2,3,fullM3
5.0681681074138396e-14,2,2,4,fullM3
5.3290705182007514e-14,2,2,5,fullM3
4.04121180963557e-14,2,2,6,fullM3
5.895284260759581e-14,2,2,7,fullM3
3.9745984281580604e-14,2,2,8,fullM3
1.1524114995609125e-13,2,2,9,fullM3
9.769962616701378e-15,2,2,10,fullM3
5.972999872483342e-14,2,2,11,fullM3
7.815970093361102e-14,2,2,12,fullM3
1.056932319443149e-13,2,2,13,fullM3
2.4868995751603507e-14,2,2,14,fullM3
1.9761969838327786e-14,2,2,15,fullM3
1.1435297153639112e-13,2,2,16,fullM3
7.949196856316121e-14,2,2,17,fullM3
1.8474111129762605e-13,2,2,18,fullM3
9.703349235223868e-14,2,2,19,fullM3
1.5720758028692217e-13,2,2,20,fullM3
1.84297022087776e-14,2,2,21,fullM3
2.0117241206207837e-13,2,2,22,fullM3
2.4868995751603507e-14,2,2,23,fullM3
1.5765166949677223e-13,2,2,24,fullM3
8.748557434046234e-14,2,2,25,fullM3
1.745270594710746e-13,2,2,26,fullM3
8.79296635503124e-14,2,2,27,fullM3
1.1546319456101628e-13,2,2,28,fullM3
1.1324274851176597e-13,2,2,29,fullM3
5.595524044110789e-14,2,2,30,fullM3
2.575717417130363e-13,2,2,31,fullM3
5.417888360170764e-14,2,2,32,fullM3
9.814371537686384e-14,2,2,33,fullM3
1.412203687323199e-13,2,2,34,fullM3
2.19824158875781e-13,2,2,35,fullM3
7.72715225139109e-14,2,2,36,fullM3
1.2523315717771766e-13,2,2,37,fullM3
1.7763568394002505e-13,2,2,38,fullM3
1.5409895581797173e-13,2,2,39,fullM3
3.1441516057384433e-13,2,2,40,fullM3
1.496580637194711e-13,2,2,41,fullM3
3.1308289294429414e-13,2,2,42,fullM3
3.952393967665557e-14,2,2,43,fullM3
3.717026686445024e-13,2,2,44,fullM3
3.730349362740526e-14,2,2,45,fullM3
2.984279490192421e-13,2,2,46,fullM3
1.5853984791647235e-13,2,2,47,fullM3
3.7125857943465235e-13,2,2,48,fullM3
1.341149413747189e-13,2,2,49,fullM3
2.4646951146678475e-13,2,2,50,fullM3
2.913225216616411e-13,2,2,51,fullM3
2.8421709430404007e-13,2,2,52,fullM3
2.4513724383723456e-13,2,2,53,fullM3
9.747758156208874e-14,2,2,54,fullM3
4.1033842990145786e-13,2,2,55,fullM3
1.4210854715202004e-13,2,2,56,fullM3
2.8066438062523957e-13,2,2,57,fullM3
1.3322676295501878e-13,2,2,58,fullM3
4.636291350834654e-13,2,2,59,fullM3
5.861977570020827e-14,2,2,60,fullM3
2.3447910280083306e-13,2,2,61,fullM3
2.469136006766348e-13,2,2,62,fullM3
2.291500322826323e-13,2,2,63,fullM3
2.362554596402333e-13,2,2,64,fullM3
6.439293542825908e-14,2,2,65,fullM3
3.0020430585864233e-13,2,2,66,fullM3
6.905587213168474e-14,2,2,67,fullM3
2.4158453015843406e-13,2,2,68,fullM3
1.4566126083082054e-13,2,2,69,fullM3
2.6645352591003757e-13,2,2,70,fullM3
1.474376176702208e-13,2,2,71,fullM3
2.2026824808563106e-13,2,2,72,fullM3
2.113864638886298e-13,2,2,73,fullM3
1.829647544582258e-13,2,2,74,fullM3
2.184918912462308e-13,2,2,75,fullM3
9.414691248821327e-14,2,2,76,fullM3
2.540190280342358e-13,2,2,77,fullM3
5.861977570020827e-14,2,2,78,fullM3
2.4513724383723456e-13,2,2,79,fullM3
2.469136006766348e-13,2,2,80,fullM3
3.8191672047105385e-13,2,2,81,fullM3
1.3322676295501878e-13,2,2,82,fullM3
1.723066134218243e-13,2,2,83,fullM3
3.232969447708456e-13,2,2,84,fullM3
2.6645352591003757e-13,2,2,85,fullM3
2.2382096176443156e-13,2,2,86,fullM3
4.973799150320701e-14,2,2,87,fullM3
4.440892098500626e-13,2,2,88,fullM3
1.687538997430238e-13,2,2,89,fullM3
2.362554596402333e-13,2,2,90,fullM3
2.007283228522283e-13,2,2,91,fullM3
4.618527782440651e-13,2,2,92,fullM3
6.084022174945858e-14,2,2,93,fullM3
1.7763568394002505e-13,2,2,94,fullM3
3.090860900556436e-13,2,2,95,fullM3
3.943512183468556e-13,2,2,96,fullM3
1.2612133559741778e-13,2,2,97,fullM3
1.0258460747536446e-13,2,2,98,fullM3
4.369837824924616e-13,2,2,99,fullM3
2.0261570199409107e-15,2,3,0,fullM3
2.886579864025407e-15,2,3,1,fullM3
3.2612801348363973e-15,2,3,2,fullM3
4.9960036108132044e-15,2,3,3,fullM3
6.300515664747763e-15,2,3,4,fullM3
5.2735593669694936e-15,2,3,5,fullM3
5.523359547510154e-15,2,3,6,fullM3
6.328271240363392e-15,2,3,7,fullM3
6.966649479522857e-15,2,3,8,fullM3
6.50868248186498e-15,2,3,9,fullM3
8.104628079763643e-15,2,3,10,fullM3
1.0325074129013956e-14,2,3,11,fullM3
1.2878587085651816e-14,2,3,12,fullM3
1.3461454173580023e-14,2,3,13,fullM3
1.3877787807814457e-14,2,3,14,fullM3
1.6209256159527285e-14,2,3,15,fullM3
1.7541523789077473e-14,2,3,16,fullM3
1.8957058145474548e-14,2,3,17,fullM3
1.992850329202156e-14,2,3,18,fullM3
2.2426505097428162e-14,2,3,19,fullM3
2.325917236589703e-14,2,3,20,fullM3
2.4952262478450393e-14,2,3,21,fullM3
2.811639809863209e-14,2,3,22,fullM3
2.958744360626042e-14,2,3,23,fullM3
3.197442310920451e-14,2,3,24,fullM3
3.4611202792689255e-14,2,3,25,fullM3
3.555489236362064e-14,2,3,26,fullM3
3.808064974464287e-14,2,3,27,fullM3
3.9940273310890007e-14,2,3,28,fullM3
4.3770542745846797e-14,2,3,29,fullM3
4.2243986086987206e-14,2,3,30,fullM3
4.0994985184283905e-14,2,3,31,fullM3
3.93574062229618e-14,2,3,32,fullM3
3.9218628344883655e-14,2,3,33,fullM3
3.7442271505483404e-14,2,3,34,fullM3
3.6165515027164474e-14,2,3,35,fullM3
3.6359804056473877e-14,2,3,36,fullM3
3.4083846855992306e-14,2,3,37,fullM3
3.660960423701454e-14,2,3,38,fullM3
3.5166314305001833e-14,2,3,39,fullM3
3.4611202792689255e-14,2,3,40,fullM3
3.275157922644212e-14,2,3,41,fullM3
3.370220769127741e-14,2,3,42,fullM3
3.547856453067766e-14,2,3,43,fullM3
3.8642700150859355e-14,2,3,44,fullM3
4.153621890878867e-14,2,3,45,fullM3
4.515832152662824e-14,2,3,46,fullM3
4.7156722970953524e-14,2,3,47,fullM3
5.240252676230739e-14,2,3,48,fullM3
5.533073998975624e-14,2,3,49,fullM3
5.745404152435185e-14,2,3,50,fullM3
6.139533326177116e-14,2,3,51,fullM3
6.478151348687788e-14,2,3,52,fullM3
6.72933930800923e-14,2,3,53,fullM3
6.962486143180513e-14,2,3,54,fullM3
7.296940829348841e-14,2,3,55,fullM3
7.441269822550112e-14,2,3,56,fullM3
7.703560012117805e-14,2,3,57,fullM3
7.664702206255924e-14,2,3,58,fullM3
8.031075804382226e-14,2,3,59,fullM3
8.071321389024888e-14,2,3,60,fullM3
8.054668043655511e-14,2,3,61,fullM3
8.22675261247241e-14,2,3,62,fullM3
8.107403637325206e-14,2,3,63,fullM3
8.096301407078954e-14,2,3,64,fullM3
8.298917109073045e-14,2,3,65,fullM3
8.12128142513302e-14,2,3,66,fullM3
8.032463583163008e-14,2,3,67,fullM3
7.924216838262055e-14,2,3,68,fullM3
8.526512829121202e-14,2,3,69,fullM3
8.881784197001252e-14,2,3,70,fullM3
9.414691248821327e-14,2,3,71,fullM3
9.237055564881302e-14,2,3,72,fullM3
9.414691248821327e-14,2,3,73,fullM3
8.881784197001252e-14,2,3,74,fullM3
9.592326932761353e-14,2,3,75,fullM3
9.237055564881302e-14,2,3,76,fullM3
8.881784197001252e-14,2,3,77,fullM3
9.237055564881302e-14,2,3,78,fullM3
9.547918011776346e-14,2,3,79,fullM3
9.769962616701378e-14,2,3,80,fullM3
1.0658141036401503e-13,2,3,81,fullM3
1.1013412404281553e-13,2,3,82,fullM3
1.1812772982011666e-13,2,3,83,fullM3
1.2723155862204294e-13,2,3,84,fullM3
1.3566925360919413e-13,2,3,85,fullM3
1.3988810110276972e-13,2,3,86,fullM3
1.4921397450962104e-13,2,3,87,fullM3
1.5987211554602254e-13,2,3,88,fullM3
1.6697754290362354e-13,2,3,89,fullM3
1.7053025658242404e-13,2,3,90,fullM3
1.7763568394002505e-13,2,3,91,fullM3
1.9184653865522705e-13,2,3,92,fullM3
2.0250467969162855e-13,2,3,93,fullM3
2.020605904817785e-13,2,3,94,fullM3
2.1183055309847987e-13,2,3,95,fullM3
2.1893598045608087e-13,2,3,96,fullM3
2.3581137043038325e-13,2,3,97,fullM3
2.4868995751603507e-13,2,3,98,fullM3
2.6201263381153694e-13,2,3,99,fullM3
1.099120794378905e-14,2,4,0,fullM3
2.2426505097428162e-14,2,4,1,fullM3
3.1807889655510735e-14,2,4,2,fullM3
4.463096558993129e-14,2,4,3,fullM3
5.4012350148013866e-14,2,4,4,fullM3
5.762057497804562e-14,2,4,5,fullM3
5.928590951498336e-14,2,4,6,fullM3
6.139533326177116e-14,2,4,7,fullM3
7.294165271787278e-14,2,4,8,fullM3
8.79296635503124e-14,2,4,9,fullM3
9.903189379656396e-14,2,4,10,fullM3
1.2301271112846734e-13,2,4,11,fullM3
1.454392162258955e-13,2,4,12,fullM3
1.687538997430238e-13,2,4,13,fullM3
1.8762769116165146e-13,2,4,14,fullM3
2.0961010704922955e-13,2,4,15,fullM3
2.291500322826323e-13,2,4,16,fullM3
2.524647157997606e-13,2,4,17,fullM3
2.7200464103316335e-13,2,4,18,fullM3
2.9598545836506673e-13,2,4,19,fullM3
3.19300141882195e-13,2,4,20,fullM3
3.4505731605349865e-13,2,4,21,fullM3
3.681499549657019e-13,2,4,22,fullM3
3.907985046680551e-13,2,4,23,fullM3
4.11226608321158e-13,2,4,24,fullM3
4.334310688136611e-13,2,4,25,fullM3
4.547473508864641e-13,2,4,26,fullM3
4.782840790085174e-13,2,4,27,fullM3
4.987121826616203e-13,2,4,28,fullM3
5.133671265866724e-13,2,4,29,fullM3
5.049294315995212e-13,2,4,30,fullM3
4.956035581926699e-13,2,4,31,fullM3
4.840572387365683e-13,2,4,32,fullM3
4.760636329592671e-13,2,4,33,fullM3
4.68070027181966e-13,2,4,34,fullM3
4.587441537751147e-13,2,4,35,fullM3
4.711786516509164e-13,2,4,36,fullM3
4.947153797729698e-13,2,4,37,fullM3
5.160316618457728e-13,2,4,38,fullM3
5.382361223382759e-13,2,4,39,fullM3
5.586642259913788e-13,2,4,40,fullM3
5.577760475716786e-13,2,4,41,fullM3
5.524469770534779e-13,2,4,42,fullM3
5.453415496958769e-13,2,4,43,fullM3
5.346834086594754e-13,2,4,44,fullM3
5.302425165609748e-13,2,4,45,fullM3
5.213607323639735e-13,2,4,46,fullM3
5.160316618457728e-13,2,4,47,fullM3
5.115907697472721e-13,2,4,48,fullM3
5.133671265866724e-13,2,4,49,fullM3
5.098144129078719e-13,2,4,50,fullM3
5.133671265866724e-13,2,4,51,fullM3
5.17808018685173e-13,2,4,52,fullM3
5.266898028821743e-13,2,4,53,fullM3
5.346834086594754e-13,2,4,54,fullM3
5.46229728115577e-13,2,4,55,fullM3
5.515587986337778e-13,2,4,56,fullM3
5.631051180898794e-13,2,4,57,fullM3
5.915268275202834e-13,2,4,58,fullM3
6.24389429049188e-13,2,4,59,fullM3
6.52811138479592e-13,2,4,60,fullM3
6.945555242054979e-13,2,4,61,fullM3
7.247535904753022e-13,2,4,62,fullM3
7.460698725481052e-13,2,4,63,fullM3
7.72715225139109e-13,2,4,64,fullM3
8.01136934569513e-13,2,4,65,fullM3
8.29558643999917e-13,2,4,66,fullM3
8.313350008393172e-13,2,4,67,fullM3
8.490985692333197e-13,2,4,68,fullM3
8.615330671091215e-13,2,4,69,fullM3
8.810729923425242e-13,2,4,70,fullM3
8.970602038971265e-13,2,4,71,fullM3
9.166001291305292e-13,2,4,72,fullM3
9.272582701669307e-13,2,4,73,fullM3
9.414691248821327e-13,2,4,74,fullM3
9.841016890277388e-13,2,4,75,fullM3
1.021405182655144e-12,2,4,76,fullM3
1.0604850331219495e-12,2,4,77,fullM3
1.085354028873553e-12,2,4,78,fullM3
1.106670310946356e-12,2,4,79,fullM3
1.1457501614131615e-12,2,4,80,fullM3
1.1866063687193673e-12,2,4,81,fullM3
1.2150280781497713e-12,2,4,82,fullM3
1.2612133559741778e-12,2,4,83,fullM3
1.2718714970105793e-12,2,4,84,fullM3
1.3180567748349858e-12,2,4,85,fullM3
1.3535839116229909e-12,2,4,86,fullM3
1.3891110484109959e-12,2,4,87,fullM3
1.4175327578413999e-12,2,4,88,fullM3
1.4566126083082054e-12,2,4,89,fullM3
1.4814816040598089e-12,2,4,90,fullM3
1.5276668818842154e-12,2,4,91,fullM3
1.566746732351021e-12,2,4,92,fullM3
1.5987211554602254e-12,2,4,93,fullM3
1.6484591469634324e-12,2,4,94,fullM3
1.6910917111090384e-12,2,4,95,fullM3
1.730171561575844e-12,2,4,96,fullM3
1.7834622667578515e-12,2,4,97,fullM3
1.836752971939859e-12,2,4,98,fullM3
1.886490963443066e-12,2,4,99,fullM3
2.220446049250313e-15,3,0,0,fullM3
4.440892098500626e-15,3,0,1,fullM3
4.551914400963142e-15,3,0,2,fullM3
6.439293542825908e-15,3,0,3,fullM3
7.66053886991358e-15,3,0,4,fullM3
7.327471962526033e-15,3,0,5,fullM3
7.549516567451064e-15,3,0,6,fullM3
8.104628079763643e-15,3,0,7,fullM3
1.27675647831893e-14,3,0,8,fullM3
1.2434497875801753e-14,3,0,9,fullM3
1.0436096431476471e-14,3,0,10,fullM3
1.354472090042691e-14,3,0,11,fullM3
1.199040866595169e-14,3,0,12,fullM3
1.3322676295501878e-14,3,0,13,fullM3
1.3766765505351941e-14,3,0,14,fullM3
1.9095836023552692e-14,3,0,15,fullM3
1.9317880628477724e-14,3,0,16,fullM3
2.3092638912203256e-14,3,0,17,fullM3
2.1760371282653068e-14,3,0,18,fullM3
2.1538326677728037e-14,3,0,19,fullM3
2.375877272697835e-14,3,0,20,fullM3
2.9753977059954195e-14,3,0,21,fullM3
3.441691376337985e-14,3,0,22,fullM3
3.5083047578154947e-14,3,0,23,fullM3
3.5083047578154947e-14,3,0,24,fullM3
3.907985046680551e-14,3,0,25,fullM3
3.730349362740526e-14,3,0,26,fullM3
3.774758283725532e-14,3,0,27,fullM3
4.3076653355456074e-14,3,0,28,fullM3
4.39648317751562e-14,3,0,29,fullM3
4.440892098500626e-14,3,0,30,fullM3
4.218847493575595e-14,3,0,31,fullM3
3.9968028886505635e-14,3,0,32,fullM3
3.774758283725532e-14,3,0,33,fullM3
3.2682190287403046e-14,3,0,34,fullM3
3.3861802251067274e-14,3,0,35,fullM3
3.497202527569243e-14,3,0,36,fullM3
3.674838211509268e-14,3,0,37,fullM3
4.007905118896815e-14,3,0,38,fullM3
4.218847493575595e-14,3,0,39,fullM3
4.196643033083092e-14,3,0,40,fullM3
4.218847493575595e-14,3,0,41,fullM3
4.3520742565306136e-14,3,0,42,fullM3
4.884981308350689e-14,3,0,43,fullM3
5.551115123125783e-14,3,0,44,fullM3
6.350475700855895e-14,3,0,45,fullM3
6.838973831690964e-14,3,0,46,fullM3
7.061018436615996e-14,3,0,47,fullM3
7.061018436615996e-14,3,0,48,fullM3
6.927791673660977e-14,3,0,49,fullM3
7.061018436615996e-14,3,0,50,fullM3
6.88338275267597e-14,3,0,51,fullM3
7.238654120556021e-14,3,0,52,fullM3
7.283063041541027e-14,3,0,53,fullM3
7.238654120556021e-14,3,0,54,fullM3
7.549516567451064e-14,3,0,55,fullM3
7.283063041541027e-14,3,0,56,fullM3
7.238654120556021e-14,3,0,57,fullM3
7.327471962526033e-14,3,0,58,fullM3
7.460698725481052e-14,3,0,59,fullM3
7.416289804496046e-14,3,0,60,fullM3
7.593925488436071e-14,3,0,61,fullM3
7.72715225139109e-14,3,0,62,fullM3
7.460698725481052e-14,3,0,63,fullM3
7.37188088351104e-14,3,0,64,fullM3
7.549516567451064e-14,3,0,65,fullM3
7.815970093361102e-14,3,0,66,fullM3
7.72715225139109e-14,3,0,67,fullM3
7.682743330406083e-14,3,0,68,fullM3
7.460698725481052e-14,3,0,69,fullM3
7.638334409421077e-14,3,0,70,fullM3
7.460698725481052e-14,3,0,71,fullM3
7.105427357601002e-14,3,0,72,fullM3
6.572520305780927e-14,3,0,73,fullM3
5.853650897336138e-14,3,0,74,fullM3
5.5067062021407764e-14,3,0,75,fullM3
5.46229728115577e-14,3,0,76,fullM3
5.773159728050814e-14,3,0,77,fullM3
5.773159728050814e-14,3,0,78,fullM3
6.128431095930864e-14,3,0,79,fullM3
5.995204332975845e-14,3,0,80,fullM3
5.861977570020827e-14,3,0,81,fullM3
5.595524044110789e-14,3,0,82,fullM3
5.062616992290714e-14,3,0,83,fullM3
4.796163466380676e-14,3,0,84,fullM3
5.1514348342607263e-14,3,0,85,fullM3
4.707345624410664e-14,3,0,86,fullM3
4.651834473179406e-14,3,0,87,fullM3
4.8905324234738146e-14,3,0,88,fullM3
4.8960835385969403e-14,3,0,89,fullM3
4.618527782440651e-14,3,0,90,fullM3
4.973799150320701e-14,3,0,91,fullM3
5.3290705182007514e-14,3,0,92,fullM3
6.039613253960852e-14,3,0,93,fullM3
6.217248937900877e-14,3,0,94,fullM3
6.039613253960852e-14,3,0,95,fullM3
6.217248937900877e-14,3,0,96,fullM3
6.039613253960852e-14,3,0,97,fullM3
6.039613253960852e-14,3,0,98,fullM3
5.773159728050814e-14,3,0,99,fullM3
5.9396931817445875e-15,3,1,0,fullM3
3.774758283725532e-15,3,1,1,fullM3
7.327471962526033e-15,3,1,2,fullM3
1.2656542480726785e-14,3,1,3,fullM3
1.7486012637846216e-14,3,1,4,fullM3
1.4210854715202004e-14,3,1,5,fullM3
8.659739592076221e-15,3,1,6,fullM3
6.217248937900877e-15,3,1,7,fullM3
1.1213252548714081e-14,3,1,8,fullM3
1.9539925233402755e-14,3,1,9,fullM3
2.864375403532904e-14,3,1,10,fullM3
3.68594044175552e-14,3,1,11,fullM3
4.4853010194856324e-14,3,1,12,fullM3
5.5289106626332796e-14,3,1,13,fullM3
6.306066779870889e-14,3,1,14,fullM3
7.016609515630989e-14,3,1,15,fullM3
7.993605777301127e-14,3,1,16,fullM3
8.948397578478762e-14,3,1,17,fullM3
8.193445921733655e-14,3,1,18,fullM3
7.416289804496046e-14,3,1,19,fullM3
6.927791673660977e-14,3,1,20,fullM3
5.995204332975845e-14,3,1,21,fullM3
5.262457136723242e-14,3,1,22,fullM3
4.39648317751562e-14,3,1,23,fullM3
3.774758283725532e-14,3,1,24,fullM3
3.019806626980426e-14,3,1,25,fullM3
2.7533531010703882e-14,3,1,26,fullM3
2.786659791809143e-14,3,1,27,fullM3
2.992051051364797e-14,3,1,28,fullM3
3.1030733538273125e-14,3,1,29,fullM3
2.986499936241671e-14,3,1,30,fullM3
2.9753977059954195e-14,3,1,31,fullM3
2.8976820942716586e-14,3,1,32,fullM3
2.9254376698872875e-14,3,1,33,fullM3
2.8976820942716586e-14,3,1,34,fullM3
2.8144153674247718e-14,3,1,35,fullM3
2.8255175976710234e-14,3,1,36,fullM3
2.7977620220553945e-14,3,1,37,fullM3
3.419486915845482e-14,3,1,38,fullM3
4.218847493575595e-14,3,1,39,fullM3
3.019806626980426e-14,3,1,40,fullM3
2.7478019859472624e-14,3,1,41,fullM3
2.6145752229922437e-14,3,1,42,fullM3
2.7533531010703882e-14,3,1,43,fullM3
2.5701663020072374e-14,3,1,44,fullM3
3.197442310920451e-14,3,1,45,fullM3
4.3076653355456074e-14,3,1,46,fullM3
5.595524044110789e-14,3,1,47,fullM3
7.105427357601002e-14,3,1,48,fullM3
8.570921750106208e-14,3,1,49,fullM3
9.459100169806334e-14,3,1,50,fullM3
1.0658141036401503e-13,3,1,51,fullM3
1.1723955140041653e-13,3,1,52,fullM3
1.2612133559741778e-13,3,1,53,fullM3
1.341149413747189e-13,3,1,54,fullM3
1.3944401189291966e-13,3,1,55,fullM3
1.4921397450962104e-13,3,1,56,fullM3
1.5409895581797173e-13,3,1,57,fullM3
1.616484723854228e-13,3,1,58,fullM3
1.6964207816272392e-13,3,1,59,fullM3
1.7386092565629951e-13,3,1,60,fullM3
1.8252066524837574e-13,3,1,61,fullM3
1.8918200339612667e-13,3,1,62,fullM3
1.8385293287792592e-13,3,1,63,fullM3
1.8118839761882555e-13,3,1,64,fullM3
1.8762769116165146e-13,3,1,65,fullM3
1.8052226380405045e-13,3,1,66,fullM3
1.7752466163756253e-13,3,1,67,fullM3
1.7330581414398694e-13,3,1,68,fullM3
1.6864287744056128e-13,3,1,69,fullM3
1.6564527527407336e-13,3,1,70,fullM3
1.63202784619898e-13,3,1,71,fullM3
1.5475815073884291e-13,3,1,72,fullM3
1.425526363618701e-13,3,1,73,fullM3
1.3211653993039363e-13,3,1,74,fullM3
1.213473765915296e-13,3,1,75,fullM3
1.1002310174035301e-13,3,1,76,fullM3
1.0014211682118912e-13,3,1,77,fullM3
8.992806499463768e-14,3,1,78,fullM3
8.08242361927114e-14,3,1,79,fullM3
9.592326932761353e-14,3,1,80,fullM3
1.0746958878371515e-13,3,1,81,fullM3
1.2212453270876722e-13,3,1,82,fullM3
1.3367085216486885e-13,3,1,83,fullM3
1.4788170688007085e-13,3,1,84,fullM3
1.6342482922482304e-13,3,1,85,fullM3
1.7852386235972517e-13,3,1,86,fullM3
1.9451107391432743e-13,3,1,87,fullM3
2.0694557179012918e-13,3,1,88,fullM3
2.2737367544323206e-13,3,1,89,fullM3
2.4424906541753444e-13,3,1,90,fullM3
2.575717417130363e-13,3,1,91,fullM3
2.744471316873387e-13,3,1,92,fullM3
2.993161274389422e-13,3,1,93,fullM3
3.161915174132446e-13,3,1,94,fullM3
3.2862601528904634e-13,3,1,95,fullM3
3.410605131648481e-13,3,1,96,fullM3
3.588240815588506e-13,3,1,97,fullM3
3.730349362740526e-13,3,1,98,fullM3
3.8191672047105385e-13,3,1,99,fullM3
7.771561172376096e-15,3,2,0,fullM3
1.1213252548714081e-14,3,2,1,fullM3
1.532107773982716e-14,3,2,2,fullM3
1.787459069646502e-14,3,2,3,fullM3
2.0761170560490427e-14,3,2,4,fullM3
5.551115123125783e-15,3,2,5,fullM3
1.5765166949677223e-14,3,2,6,fullM3
3.5638159090467525e-14,3,2,7,fullM3
4.39648317751562e-14,3,2,8,fullM3
4.9182879990894435e-14,3,2,9,fullM3
5.440092820663267e-14,3,2,10,fullM3
6.183942247162122e-14,3,2,11,fullM3
6.905587213168474e-14,3,2,12,fullM3
7.255307465925398e-14,3,2,13,fullM3
7.743805596760467e-14,3,2,14,fullM3
8.304468224196171e-14,3,2,15,fullM3
8.593126210598712e-14,3,2,16,fullM3
8.948397578478762e-14,3,2,17,fullM3
8.038014698286133e-14,3,2,18,fullM3
6.639133687258436e-14,3,2,19,fullM3
5.129230373768223e-14,3,2,20,fullM3
3.6415315207705135e-14,3,2,21,fullM3
2.020605904817785e-14,3,2,22,fullM3
2.0872192862952943e-14,3,2,23,fullM3
2.6867397195928788e-14,3,2,24,fullM3
3.186340080674199e-14,3,2,25,fullM3
3.5083047578154947e-14,3,2,26,fullM3
3.624878175401136e-14,3,2,27,fullM3
3.2335245592207684e-14,3,2,28,fullM3
2.1621593404574924e-14,3,2,29,fullM3
2.1760371282653068e-14,3,2,30,fullM3
3.241851231905457e-14,3,2,31,fullM3
4.1300296516055823e-14,3,2,32,fullM3
5.3290705182007514e-14,3,2,33,fullM3
6.217248937900877e-14,3,2,34,fullM3
7.149836278586008e-14,3,2,35,fullM3
9.547918011776346e-14,3,2,36,fullM3
1.0880185641326534e-13,3,2,37,fullM3
1.1945999744966684e-13,3,2,38,fullM3
1.2434497875801753e-13,3,2,39,fullM3
1.2168044349891716e-13,3,2,40,fullM3
