abs_lambda,case,frac_x,lambda_im,lambda_re,seed
1.0284243406764348,7,0.0077345969260000785,0.2520714723081157,0.9970539590935781,3
1.0284243406764348,7,0.0077345969260000785,-0.2520714723081157,0.9970539590935781,3
1.0289330213090861,7,0.01332784104591652,0.18476040596249707,1.0122088493630244,3
1.0289330213090861,7,0.01332784104591652,-0.18476040596249707,1.0122088493630244,3
1.0056526951581914,7,0.0038005608774843106,0.1841527731499423,0.9886481170872276,3
1.0056526951581914,7,0.0038005608774843106,-0.1841527731499423,0.9886481170872276,3
1.0039943943788305,7,0.020386922027725213,0.08802489618023411,1.0001281725841813,3
1.0039943943788305,7,0.020386922027725213,-0.08802489618023411,1.0001281725841813,3
1.006854867624471,7,0.0346874261118752,0.0768573343367203,1.003917165217203,3
1.006854867624471,7,0.0346874261118752,-0.0768573343367203,1.003917165217203,3
1.0062665591232254,7,0.0619991588135606,0.04810393649943251,1.005116112348695,3
1.0062665591232254,7,0.0619991588135606,-0.04810393649943251,1.005116112348695,3
1.0007257789201731,7,0.05307245305490083,0.03386685122209665,1.000152548856267,3
1.0007257789201731,7,0.05307245305490083,-0.03386685122209665,1.000152548856267,3
1.0136365682784383,7,0.5204223158102388,0.0,1.0136365682784383,3
1.0004053229195153,7,0.10834671259698862,0.025938290236668955,1.000069005231788,3
1.0004053229195153,7,0.10834671259698862,-0.025938290236668955,1.000069005231788,3
1.0080970162210445,7,0.48748310864464756,0.0,1.0080970162210445,3
1.000221085867275,7,0.24570917802792852,0.009166976093666979,1.0001790775470205,3
1.000221085867275,7,0.24570917802792852,-0.009166976093666979,1.0001790775470205,3
1.0170924265427868,7,0.4304985608636034,0.0,1.0170924265427868,4
1.0054364815994126,7,0.3456921797610892,0.007372520341200775,1.0054094511565048,4
1.0054364815994126,7,0.3456921797610892,-0.007372520341200775,1.0054094511565048,4
