ass_norm,asx_norm,axs_norm,case,has_latent,kappa_max,kappa_median,label,lambda_re_max,lambda_re_median,n_near_circle_ass,n_unstable_axx,non_normality_ass,seed,step_max,step_median,step_min
30.937532537240134,0.6462340212763084,17.319336737311325,4,True,623748937228634.8,9843343594161.854,M3_B320,-0.0001,-0.6188499144768647,206,5,0.007505768006007003,2,0.0913207465485669,0.018962380605919264,0.0014710695173621089
31.027304774419207,0.533188624181293,22.030570491489286,4,True,1256147177098412.5,3198020351335.7725,M3_B320,-0.0001,-0.5893894246087552,302,6,0.007016913085848909,3,0.09445644695449167,0.010502805892685067,0.0012705050830454489
31.091161090038277,0.44887431930593175,17.091737718783214,4,True,830478475766309.1,6658362768231.974,M3_B320,-0.0001,-0.6085978316931631,276,5,0.007499218817539333,4,0.059601347295723216,0.01057274275782523,0.0010332454965730938
31.018097277654277,0.7276835453938879,26.74078933433235,5,True,392344848919062.3,9582553428827.35,M3_B320,-0.0001,-0.5757576869377137,250,5,0.0071848491591473655,0,0.12303399705909905,0.012713763299248778,0.001
31.105191177091037,0.4148631537257162,25.77807673082858,5,True,663083885966163.6,8823310795690.457,M3_B320,-0.0001,-0.6235301490204194,332,6,0.007163502045651644,1,0.06328169989289828,0.007889500267867777,0.001
31.16724402165036,0.48306616184563106,12.113338507359279,5,True,2661739238639371.0,9530772483554.023,M3_B320,-0.0001,-0.5550612436283826,338,6,0.0072840339358553,2,0.08217706516936127,0.007362414850369413,0.00276191255117783
30.898449032536455,0.7108060004759542,21.680353502071,5,True,3075071814051863.5,8753117654311.57,M3_B320,-0.0001,-0.6048880976318114,220,5,0.0074406608710261115,3,0.10904782570823279,0.01955346930632009,0.0011400605315465303
31.123006951893398,0.5801970156120759,19.19142504787653,5,True,5243739011413260.0,14382294606049.322,M3_B320,-0.0001,-0.579938420776424,344,5,0.006877348112004238,4,0.11299779112302241,0.010773669230961704,0.001117018051449762
30.996694583092125,0.7399005759787612,18.2933532679371,7,True,7485178399587193.0,5558012797464.309,M3_B320,-0.0001,-0.5895692122488496,300,3,0.006889799069784149,0,0.08715528050814991,0.01711900863569674,0.00114350822231091
30.868025824690488,0.8517272664674133,20.950322790426597,7,True,2321528670777611.0,11629881558579.248,M3_B320,-0.0001,-0.6352185704564819,212,3,0.007045549992388292,1,0.10304730870134995,0.02202974609692191,0.001050699057706968
31.032441565473878,0.7772226828955516,15.202349016547949,7,True,650019641440916.9,10747540928589.545,M3_B320,-0.0001,-0.6387607043448968,288,3,0.0070859667841735125,2,0.05924089092848636,0.020213945144877597,0.0013427595580425614
30.992877070564788,0.6693898792744619,13.020821674814652,7,True,1.071616896566424e+16,6801288623584.239,M3_B320,-0.0001,-0.5923635601934077,294,3,0.0071614632375390725,3,0.10306440423032255,0.011598383610694058,0.001291026343839437
31.054254097719962,0.7307204325371992,19.20461573168249,7,True,597780422768612.9,2497717082514.161,M3_B320,-0.0001,-0.589158384711667,266,3,0.007216740281914275,4,0.07056954797725257,0.016932606995731472,0.001
