abs_lambda,case,lambda_im,lambda_re,n_unstable,ref_scale_diag,rel_sv_ctrl,rel_sv_obs,seed,sv_ctrl,sv_obs,variant
1.0100502512562812,2,0.0,1.0100502512562812,,1.38314556797373e-16,1.8553315960792568e-08,3.310210088282241e-06,2,6.429234794295101e-06,0.0011470597207119512,M0_S4
1.0202020202020203,2,0.0,1.0202020202020203,,1.38314556797373e-16,3.7629968589073235e-08,3.733043179190263e-06,2,1.3040141237111372e-05,0.001293612427551172,M0_S4
1.0151133501259446,2,0.0,1.0151133501259446,,1.38314556797373e-16,1.9102671183764016e-08,3.527903410403819e-06,2,6.619682066321348e-06,0.001222510065513344,M0_S4
1.030456852791878,2,0.0,1.030456852791878,,1.38314556797373e-16,1.2125958922164023e-07,4.1157315396747545e-06,2,4.202190373876367e-05,0.0014262622794831105,M0_S4
1.0050125313283207,2,0.0,1.0050125313283207,,1.38314556797373e-16,2.6684314361858623e-08,3.075201672722089e-06,2,9.246739648789146e-06,0.0010656115264511621,M0_S4
1.0408163265306123,2,0.0,1.0408163265306123,,1.38314556797373e-16,2.3027094080730364e-07,4.471286846464777e-06,2,7.980139237334725e-05,0.001549517883020531,M0_S4
1.0100502512562812,2,0.0,1.0100502512562812,,2.282210495003357e-16,1.9050195998084102e-08,3.620970120066901e-06,3,6.002059671198362e-06,0.0011408290830826097,M0_S4
1.0202020202020203,2,0.0,1.0202020202020203,,2.282210495003357e-16,8.920519242410615e-08,3.9758559356919855e-06,3,2.8106050799697397e-05,0.0012526654945770777,M0_S4
1.0151133501259446,2,0.0,1.0151133501259446,,2.282210495003357e-16,4.717239615245305e-08,3.8027659939775595e-06,3,1.4862543695768395e-05,0.0011981179965171308,M0_S4
1.030456852791878,2,0.0,1.030456852791878,,2.282210495003357e-16,2.524469019631972e-07,4.3038498968384135e-06,3,7.954064908366681e-05,0.0013560352668359054,M0_S4
1.0050125313283207,2,0.0,1.0050125313283207,,2.282210495003357e-16,4.054772469884789e-08,3.4237676128460715e-06,3,1.2775065606575964e-05,0.001078687663209005,M0_S4
1.0408163265306123,2,0.0,1.0408163265306123,,2.282210495003357e-16,4.004998635426717e-07,4.61378497796253e-06,3,0.00012619188481366637,0.0014537214161794542,M0_S4
1.0100502512562812,2,0.0,1.0100502512562812,,6.603622709657791e-17,5.831452494554665e-08,6.02131733194848e-06,4,1.3319068868439157e-05,0.0013753158357630599,M0_S4
1.0202020202020203,2,0.0,1.0202020202020203,,6.603622709657791e-17,7.102256903880642e-08,7.349993671435579e-06,4,1.622242732095055e-05,0.0016788822154516758,M0_S4
1.0151133501259446,2,0.0,1.0151133501259446,,6.603622709657791e-17,3.541267739011577e-08,6.716541975921939e-06,4,8.088479995120195e-06,0.0015341495275047524,M0_S4
1.030456852791878,2,0.0,1.030456852791878,,6.603622709657791e-17,2.250233976504927e-07,8.489227269926395e-06,4,5.1400884916511036e-05,0.0019392101737911041,M0_S4
1.0050125313283207,2,0.0,1.0050125313283207,,6.603622709657791e-17,5.308898512191548e-08,5.235408903332946e-06,4,1.2125252420198164e-05,0.0011957786043295777,M0_S4
1.0408163265306123,2,0.0,1.0408163265306123,,6.603622709657791e-17,4.1585441996473527e-07,9.510819430579018e-06,4,9.499677248964331e-05,0.002172697506197483,M0_S4
1.0150753747589958,3,0.10126005480700417,1.0100120879190497,,2.3329694227619974e-16,4.465619136073112e-07,3.18372031689258e-06,0,0.00016510964626117506,0.0011771209025802662,M0_S4
1.0150753747589958,3,-0.10126005480700417,1.0100120879190497,,2.3329694227619974e-16,4.465619136073112e-07,3.18372031689258e-06,0,0.00016510964626117506,0.0011771209025802662,M0_S4
1.0201892731748465,3,0.050982691376278436,1.0189145785005986,,2.3329694227619974e-16,3.352856887339707e-07,3.315216354315346e-06,0,0.00012396574263373472,0.0012257275344116942,M0_S4
1.0201892731748465,3,-0.050982691376278436,1.0189145785005986,,2.3329694227619974e-16,3.352856887339707e-07,3.315216354315346e-06,0,0.00012396574263373472,0.0012257275344116942,M0_S4
1.0100492412570377,3,0.020199469763918388,1.0098472415099098,,2.3329694227619974e-16,2.069121304080527e-07,3.023147180404074e-06,0,7.649982761578859e-05,0.0011177101402414901,M0_S4
1.0100492412570377,3,-0.020199469763918388,1.0098472415099098,,2.3329694227619974e-16,2.069121304080527e-07,3.023147180404074e-06,0,7.649982761578859e-05,0.0011177101402414901,M0_S4
1.0150753747589913,3,0.10126005480700526,1.010012087919045,,1.8959289758264041e-16,5.294578334363523e-07,4.065098619126937e-06,1,0.00017053279826048886,0.001309341359055566,M0_S4
1.0150753747589913,3,-0.10126005480700526,1.010012087919045,,1.8959289758264041e-16,5.294578334363523e-07,4.065098619126937e-06,1,0.00017053279826048886,0.001309341359055566,M0_S4
